Method Time Sample
Adicionar-Hot-OTIMIZADO 0 250000
Adicionar-Hot-OTIMIZADO 0 251000
Adicionar-Hot-OTIMIZADO 0 252000
Adicionar-Hot-OTIMIZADO 0 253000
Adicionar-Hot-OTIMIZADO 0 254000
Adicionar-Hot-OTIMIZADO 0 255000
Adicionar-Hot-OTIMIZADO 0 256000
Adicionar-Hot-OTIMIZADO 0 257000
Adicionar-Hot-OTIMIZADO 0 258000
Adicionar-Hot-OTIMIZADO 0 259000
Adicionar-Hot-OTIMIZADO 0 260000
Adicionar-Hot-OTIMIZADO 0 261000
Adicionar-Hot-OTIMIZADO 0 262000
Adicionar-Hot-OTIMIZADO 0 263000
Adicionar-Hot-OTIMIZADO 0 264000
Adicionar-Hot-OTIMIZADO 0 265000
Adicionar-Hot-OTIMIZADO 0 266000
Adicionar-Hot-OTIMIZADO 0 267000
Adicionar-Hot-OTIMIZADO 0 268000
Adicionar-Hot-OTIMIZADO 0 269000
Adicionar-Hot-OTIMIZADO 0 270000
Adicionar-Hot-OTIMIZADO 0 271000
Adicionar-Hot-OTIMIZADO 0 272000
Adicionar-Hot-OTIMIZADO 0 273000
Adicionar-Hot-OTIMIZADO 0 274000
Adicionar-Hot-OTIMIZADO 0 275000
Adicionar-Hot-OTIMIZADO 0 276000
Adicionar-Hot-OTIMIZADO 0 277000
Adicionar-Hot-OTIMIZADO 0 278000
Adicionar-Hot-OTIMIZADO 0 279000
Adicionar-Hot-OTIMIZADO 0 280000
Adicionar-Hot-OTIMIZADO 0 281000
Adicionar-Hot-OTIMIZADO 0 282000
Adicionar-Hot-OTIMIZADO 0 283000
Adicionar-Hot-OTIMIZADO 0 284000
Adicionar-Hot-OTIMIZADO 0 285000
Adicionar-Hot-OTIMIZADO 0 286000
Adicionar-Hot-OTIMIZADO 0 287000
Adicionar-Hot-OTIMIZADO 0 288000
Adicionar-Hot-OTIMIZADO 0 289000
Adicionar-Hot-OTIMIZADO 0 290000
Adicionar-Hot-OTIMIZADO 0 291000
Adicionar-Hot-OTIMIZADO 0 292000
Adicionar-Hot-OTIMIZADO 0 293000
Adicionar-Hot-OTIMIZADO 0 294000
Adicionar-Hot-OTIMIZADO 0 295000
Adicionar-Hot-OTIMIZADO 0 296000
Adicionar-Hot-OTIMIZADO 0 297000
Adicionar-Hot-OTIMIZADO 0 298000
Adicionar-Hot-OTIMIZADO 0 299000
Adicionar-Hot-OTIMIZADO 0 300000
Adicionar-Hot-OTIMIZADO 0 301000
Adicionar-Hot-OTIMIZADO 0 302000
Adicionar-Hot-OTIMIZADO 0 303000
Adicionar-Hot-OTIMIZADO 0 304000
Adicionar-Hot-OTIMIZADO 0 305000
Adicionar-Hot-OTIMIZADO 0 306000
Adicionar-Hot-OTIMIZADO 0 307000
Adicionar-Hot-OTIMIZADO 0 308000
Adicionar-Hot-OTIMIZADO 0 309000
Adicionar-Hot-OTIMIZADO 0 310000
Adicionar-Hot-OTIMIZADO 0 311000
Adicionar-Hot-OTIMIZADO 0 312000
Adicionar-Hot-OTIMIZADO 0 313000
Adicionar-Hot-OTIMIZADO 0 314000
Adicionar-Hot-OTIMIZADO 0 315000
Adicionar-Hot-OTIMIZADO 0 316000
Adicionar-Hot-OTIMIZADO 0 317000
Adicionar-Hot-OTIMIZADO 0 318000
Adicionar-Hot-OTIMIZADO 0 319000
Adicionar-Hot-OTIMIZADO 0 320000
Adicionar-Hot-OTIMIZADO 0 321000
Adicionar-Hot-OTIMIZADO 0 322000
Adicionar-Hot-OTIMIZADO 0 323000
Adicionar-Hot-OTIMIZADO 0 324000
Adicionar-Hot-OTIMIZADO 0 325000
Adicionar-Hot-OTIMIZADO 0 326000
Adicionar-Hot-OTIMIZADO 0 327000
Adicionar-Hot-OTIMIZADO 0 328000
Adicionar-Hot-OTIMIZADO 0 329000
Adicionar-Hot-OTIMIZADO 0 330000
Adicionar-Hot-OTIMIZADO 0 331000
Adicionar-Hot-OTIMIZADO 0 332000
Adicionar-Hot-OTIMIZADO 0 333000
Adicionar-Hot-OTIMIZADO 0 334000
Adicionar-Hot-OTIMIZADO 0 335000
Adicionar-Hot-OTIMIZADO 0 336000
Adicionar-Hot-OTIMIZADO 0 337000
Adicionar-Hot-OTIMIZADO 0 338000
Adicionar-Hot-OTIMIZADO 0 339000
Adicionar-Hot-OTIMIZADO 0 340000
Adicionar-Hot-OTIMIZADO 0 341000
Adicionar-Hot-OTIMIZADO 0 342000
Adicionar-Hot-OTIMIZADO 0 343000
Adicionar-Hot-OTIMIZADO 0 344000
Adicionar-Hot-OTIMIZADO 0 345000
Adicionar-Hot-OTIMIZADO 0 346000
Adicionar-Hot-OTIMIZADO 0 347000
Adicionar-Hot-OTIMIZADO 0 348000
Adicionar-Hot-OTIMIZADO 0 349000
Adicionar-Hot-OTIMIZADO 0 350000
Adicionar-Hot-OTIMIZADO 0 351000
Adicionar-Hot-OTIMIZADO 0 352000
Adicionar-Hot-OTIMIZADO 0 353000
Adicionar-Hot-OTIMIZADO 0 354000
Adicionar-Hot-OTIMIZADO 0 355000
Adicionar-Hot-OTIMIZADO 0 356000
Adicionar-Hot-OTIMIZADO 0 357000
Adicionar-Hot-OTIMIZADO 0 358000
Adicionar-Hot-OTIMIZADO 0 359000
Adicionar-Hot-OTIMIZADO 0 360000
Adicionar-Hot-OTIMIZADO 0 361000
Adicionar-Hot-OTIMIZADO 0 362000
Adicionar-Hot-OTIMIZADO 0 363000
Adicionar-Hot-OTIMIZADO 0 364000
Adicionar-Hot-OTIMIZADO 0 365000
Adicionar-Hot-OTIMIZADO 0 366000
Adicionar-Hot-OTIMIZADO 0 367000
Adicionar-Hot-OTIMIZADO 0 368000
Adicionar-Hot-OTIMIZADO 0 369000
Adicionar-Hot-OTIMIZADO 0 370000
Adicionar-Hot-OTIMIZADO 0 371000
Adicionar-Hot-OTIMIZADO 0 372000
Adicionar-Hot-OTIMIZADO 0 373000
Adicionar-Hot-OTIMIZADO 0 374000
Adicionar-Hot-OTIMIZADO 0 375000
Adicionar-Hot-OTIMIZADO 0 376000
Adicionar-Hot-OTIMIZADO 0 377000
Adicionar-Hot-OTIMIZADO 0 378000
Adicionar-Hot-OTIMIZADO 0 379000
Adicionar-Hot-OTIMIZADO 0 380000
Adicionar-Hot-OTIMIZADO 0 381000
Adicionar-Hot-OTIMIZADO 0 382000
Adicionar-Hot-OTIMIZADO 0 383000
Adicionar-Hot-OTIMIZADO 0 384000
Adicionar-Hot-OTIMIZADO 0 385000
Adicionar-Hot-OTIMIZADO 0 386000
Adicionar-Hot-OTIMIZADO 0 387000
Adicionar-Hot-OTIMIZADO 0 388000
Adicionar-Hot-OTIMIZADO 0 389000
Adicionar-Hot-OTIMIZADO 0 390000
Adicionar-Hot-OTIMIZADO 0 391000
Adicionar-Hot-OTIMIZADO 0 392000
Adicionar-Hot-OTIMIZADO 0 393000
Adicionar-Hot-OTIMIZADO 0 394000
Adicionar-Hot-OTIMIZADO 0 395000
Adicionar-Hot-OTIMIZADO 0 396000
Adicionar-Hot-OTIMIZADO 0 397000
Adicionar-Hot-OTIMIZADO 0 398000
Adicionar-Hot-OTIMIZADO 0 399000
Adicionar-Hot-OTIMIZADO 0 400000
Adicionar-Hot-OTIMIZADO 0 401000
Adicionar-Hot-OTIMIZADO 0 402000
Adicionar-Hot-OTIMIZADO 0 403000
Adicionar-Hot-OTIMIZADO 0 404000
Adicionar-Hot-OTIMIZADO 0 405000
Adicionar-Hot-OTIMIZADO 0 406000
Adicionar-Hot-OTIMIZADO 0 407000
Adicionar-Hot-OTIMIZADO 0 408000
Adicionar-Hot-OTIMIZADO 0 409000
Adicionar-Hot-OTIMIZADO 0 410000
Adicionar-Hot-OTIMIZADO 0 411000
Adicionar-Hot-OTIMIZADO 0 412000
Adicionar-Hot-OTIMIZADO 0 413000
Adicionar-Hot-OTIMIZADO 0 414000
Adicionar-Hot-OTIMIZADO 0 415000
Adicionar-Hot-OTIMIZADO 0 416000
Adicionar-Hot-OTIMIZADO 0 417000
Adicionar-Hot-OTIMIZADO 0 418000
Adicionar-Hot-OTIMIZADO 0 419000
Adicionar-Hot-OTIMIZADO 0 420000
Adicionar-Hot-OTIMIZADO 0 421000
Adicionar-Hot-OTIMIZADO 0 422000
Adicionar-Hot-OTIMIZADO 0 423000
Adicionar-Hot-OTIMIZADO 0 424000
Adicionar-Hot-OTIMIZADO 0 425000
Adicionar-Hot-OTIMIZADO 0 426000
Adicionar-Hot-OTIMIZADO 0 427000
Adicionar-Hot-OTIMIZADO 0 428000
Adicionar-Hot-OTIMIZADO 0 429000
Adicionar-Hot-OTIMIZADO 0 430000
Adicionar-Hot-OTIMIZADO 0 431000
Adicionar-Hot-OTIMIZADO 0 432000
Adicionar-Hot-OTIMIZADO 0 433000
Adicionar-Hot-OTIMIZADO 0 434000
Adicionar-Hot-OTIMIZADO 0 435000
Adicionar-Hot-OTIMIZADO 0 436000
Adicionar-Hot-OTIMIZADO 0 437000
Adicionar-Hot-OTIMIZADO 0 438000
Adicionar-Hot-OTIMIZADO 0 439000
Adicionar-Hot-OTIMIZADO 0 440000
Adicionar-Hot-OTIMIZADO 0 441000
Adicionar-Hot-OTIMIZADO 0 442000
Adicionar-Hot-OTIMIZADO 0 443000
Adicionar-Hot-OTIMIZADO 0 444000
Adicionar-Hot-OTIMIZADO 0 445000
Adicionar-Hot-OTIMIZADO 0 446000
Adicionar-Hot-OTIMIZADO 0 447000
Adicionar-Hot-OTIMIZADO 0 448000
Adicionar-Hot-OTIMIZADO 0 449000
Adicionar-Hot-OTIMIZADO 0 450000
Adicionar-Hot-OTIMIZADO 0 451000
Adicionar-Hot-OTIMIZADO 0 452000
Adicionar-Hot-OTIMIZADO 0 453000
Adicionar-Hot-OTIMIZADO 0 454000
Adicionar-Hot-OTIMIZADO 0 455000
Adicionar-Hot-OTIMIZADO 0 456000
Adicionar-Hot-OTIMIZADO 0 457000
Adicionar-Hot-OTIMIZADO 0 458000
Adicionar-Hot-OTIMIZADO 0 459000
Adicionar-Hot-OTIMIZADO 0 460000
Adicionar-Hot-OTIMIZADO 0 461000
Adicionar-Hot-OTIMIZADO 0 462000
Adicionar-Hot-OTIMIZADO 0 463000
Adicionar-Hot-OTIMIZADO 0 464000
Adicionar-Hot-OTIMIZADO 0 465000
Adicionar-Hot-OTIMIZADO 0 466000
Adicionar-Hot-OTIMIZADO 0 467000
Adicionar-Hot-OTIMIZADO 0 468000
Adicionar-Hot-OTIMIZADO 0 469000
Adicionar-Hot-OTIMIZADO 0 470000
Adicionar-Hot-OTIMIZADO 0 471000
Adicionar-Hot-OTIMIZADO 0 472000
Adicionar-Hot-OTIMIZADO 0 473000
Adicionar-Hot-OTIMIZADO 0 474000
Adicionar-Hot-OTIMIZADO 0 475000
Adicionar-Hot-OTIMIZADO 0 476000
Adicionar-Hot-OTIMIZADO 0 477000
Adicionar-Hot-OTIMIZADO 0 478000
Adicionar-Hot-OTIMIZADO 0 479000
Adicionar-Hot-OTIMIZADO 0 480000
Adicionar-Hot-OTIMIZADO 0 481000
Adicionar-Hot-OTIMIZADO 0 482000
Adicionar-Hot-OTIMIZADO 0 483000
Adicionar-Hot-OTIMIZADO 0 484000
Adicionar-Hot-OTIMIZADO 0 485000
Adicionar-Hot-OTIMIZADO 0 486000
Adicionar-Hot-OTIMIZADO 0 487000
Adicionar-Hot-OTIMIZADO 0 488000
Adicionar-Hot-OTIMIZADO 0 489000
Adicionar-Hot-OTIMIZADO 0 490000
Adicionar-Hot-OTIMIZADO 0 491000
Adicionar-Hot-OTIMIZADO 0 492000
Adicionar-Hot-OTIMIZADO 0 493000
Adicionar-Hot-OTIMIZADO 0 494000
Adicionar-Hot-OTIMIZADO 0 495000
Adicionar-Hot-OTIMIZADO 0 496000
Adicionar-Hot-OTIMIZADO 0 497000
Adicionar-Hot-OTIMIZADO 0 498000
Adicionar-Hot-OTIMIZADO 0 499000
Adicionar-Hot-OTIMIZADO 0 500000
